loan_id,orig_upb,credit_score,ltv,dti,state,loan_purpose,property_type,vintage
139453267,383000.0,804.0,83,45,FL,P,PU,122024
139453268,745000.0,758.0,58,42,CA,R,SF,102024
139453269,146000.0,790.0,60,43,TX,C,SF,122024
139453270,803000.0,774.0,83,48,TN,P,PU,102024
139453271,85000.0,807.0,25,28,IL,C,SF,122024
139453272,405000.0,741.0,90,28,WA,P,CO,122024
139453273,250000.0,809.0,78,18,TX,P,PU,122024
139453274,140000.0,812.0,49,27,WI,P,SF,122024
139453275,450000.0,801.0,57,30,IL,R,PU,122024
139453276,316000.0,775.0,78,44,LA,R,SF,112024
139453277,418000.0,770.0,88,31,CO,R,CO,122024
139453278,356000.0,789.0,80,44,CA,C,PU,122024
139453279,150000.0,730.0,67,47,FL,C,SF,122024
139453280,120000.0,650.0,48,42,DE,C,SF,112024
139453281,691000.0,797.0,90,43,VA,R,SF,122024
139453282,687000.0,810.0,70,34,DC,R,SF,122024
139453283,492000.0,765.0,90,43,TN,P,PU,122024
139453284,558000.0,702.0,90,46,NY,P,SF,122024
139453285,160000.0,766.0,78,39,NC,C,SF,112024
139453286,200000.0,780.0,80,29,IL,P,CO,112024
139453287,284000.0,764.0,64,45,TX,P,PU,122024
139453288,467000.0,741.0,95,44,AZ,P,PU,12025
139453289,121000.0,811.0,55,36,PA,C,SF,112024
139453290,110000.0,697.0,30,43,WA,C,SF,112024
139453291,75000.0,635.0,34,35,FL,P,CO,122024
139453292,375000.0,794.0,56,38,NJ,P,SF,12025
139453293,201000.0,783.0,60,38,TX,P,PU,112024
139453294,158000.0,746.0,41,33,NJ,C,SF,122024
139453295,494000.0,803.0,70,32,FL,P,PU,122024
139453296,744000.0,791.0,85,40,CA,P,SF,122024
139453297,427000.0,768.0,97,49,CA,P,CO,122024
139453298,245000.0,792.0,95,29,NC,P,PU,112024
139453299,277000.0,796.0,69,12,AK,C,SF,112024
139453300,297000.0,747.0,90,48,TX,P,SF,122024
139453301,176000.0,720.0,60,41,IL,C,SF,112024
139453302,259000.0,809.0,95,43,TX,P,SF,12025
139453303,220000.0,797.0,73,28,VA,P,SF,122024
139453304,455000.0,783.0,95,45,WA,P,SF,122024
139453305,280000.0,795.0,90,43,KS,P,SF,122024
139453306,339000.0,711.0,94,40,MN,P,PU,122024
139453307,360000.0,810.0,63,30,NC,C,PU,122024
139453308,404000.0,763.0,80,28,PA,P,SF,12025
139453309,180000.0,804.0,65,29,GA,P,PU,112024
139453310,605000.0,810.0,94,37,TX,P,CO,112024
139453311,445000.0,796.0,80,38,CA,P,PU,122024
139453312,454000.0,802.0,75,30,IL,R,SF,122024
139453313,180000.0,742.0,80,35,NY,C,SF,122024
139453314,585000.0,802.0,59,27,CA,R,PU,12025
139453315,306000.0,777.0,85,44,GA,P,SF,122024
139453316,300000.0,793.0,97,47,NV,P,SF,82024
139453317,694000.0,741.0,95,32,CA,P,CO,122024
139453318,223000.0,677.0,80,50,FL,P,PU,122024
139453319,180000.0,690.0,50,40,UT,C,SF,122024
139453320,293000.0,726.0,65,7,CT,P,SF,112024
139453321,278000.0,711.0,52,44,CT,C,SF,122024
139453322,450000.0,793.0,51,44,CA,P,SF,122024
139453323,45000.0,742.0,19,32,NY,P,CP,122024
139453324,147000.0,734.0,75,41,NC,P,PU,122024
139453325,249000.0,786.0,63,50,CA,C,MH,122024
139453326,394000.0,774.0,95,46,PA,P,SF,102024
139453327,356000.0,779.0,80,50,NV,P,PU,122024
139453328,403000.0,690.0,85,50,MN,P,SF,122024
139453329,357000.0,791.0,66,47,NV,P,PU,122024
139453330,143000.0,755.0,97,22,OK,P,SF,122024
139453331,361000.0,724.0,85,38,CA,P,SF,122024
139453332,268000.0,749.0,93,48,KS,P,SF,122024
139453333,151000.0,763.0,80,30,OH,P,SF,122024
139453334,308000.0,644.0,70,34,IL,C,SF,122024
139453335,280000.0,770.0,80,28,MN,P,SF,92024
139453336,552000.0,694.0,80,42,AZ,P,PU,122024
139453337,218000.0,726.0,97,23,TX,P,PU,122024
139453338,180000.0,798.0,80,49,AL,P,PU,122024
139453339,334000.0,718.0,96,34,MN,P,SF,122024
139453340,455000.0,772.0,95,48,AZ,P,PU,112024
139453341,204000.0,804.0,80,46,NC,P,PU,12025
139453342,125000.0,737.0,95,29,IL,P,SF,122024
139453343,238000.0,801.0,97,23,OH,P,SF,122024
139453344,193000.0,730.0,97,45,WI,P,SF,102024
139453345,250000.0,713.0,97,38,TX,P,SF,112024
139453346,471000.0,690.0,90,33,MD,P,PU,122024
139453347,252000.0,726.0,80,41,OH,P,SF,122024
139453348,256000.0,731.0,95,49,IL,P,SF,102024
139453349,180000.0,708.0,59,45,TX,C,SF,12025
139453350,328000.0,745.0,80,37,CA,P,CO,12025
139453351,296000.0,754.0,84,44,MN,P,SF,112024
139453352,345000.0,790.0,80,48,TX,P,PU,122024
139453353,964000.0,802.0,65,31,WA,R,SF,122024
139453354,160000.0,749.0,50,41,OH,C,SF,102024
139453355,150000.0,786.0,60,28,NY,P,SF,122024
139453356,628000.0,780.0,80,45,CA,P,SF,12025
139453357,275000.0,770.0,80,50,MD,P,PU,122024
139453358,1035000.0,794.0,90,44,NY,P,SF,122024
139453359,239000.0,761.0,90,41,TX,P,SF,102024
139453360,286000.0,685.0,30,41,WA,C,SF,12025
139453361,110000.0,716.0,70,48,NJ,P,CO,12025
139453362,248000.0,815.0,80,22,NC,P,PU,122024
139453363,265000.0,747.0,70,45,MI,C,SF,12025
139453364,138000.0,794.0,95,39,IL,P,SF,12025
139453365,250000.0,790.0,63,37,CA,P,SF,122024
139453366,440000.0,803.0,80,43,TX,P,PU,122024
139453367,120000.0,677.0,80,42,AR,P,PU,122024
139453368,270000.0,789.0,78,28,OH,P,SF,112024
139453369,137000.0,664.0,53,46,NC,C,SF,112024
139453370,242000.0,742.0,95,41,AL,P,SF,122024
139453371,134000.0,726.0,97,44,MO,P,SF,92024
139453372,387000.0,791.0,97,35,NE,P,PU,12025
139453373,149000.0,822.0,41,17,WV,R,SF,122024
139453374,574000.0,714.0,90,38,AZ,P,PU,122024
139453375,166000.0,699.0,97,37,MO,P,SF,102024
139453376,350000.0,806.0,50,42,WA,P,SF,112024
139453377,456000.0,803.0,80,46,VA,P,PU,12025
139453378,304000.0,752.0,80,50,CA,P,CO,122024
139453379,288000.0,735.0,97,45,FL,P,SF,122024
139453380,500000.0,779.0,57,50,KS,R,PU,112024
139453381,178000.0,730.0,72,45,SC,P,PU,112024
139453382,800000.0,807.0,80,41,VA,P,SF,122024
139453383,600000.0,771.0,47,37,TN,P,SF,122024
139453384,175000.0,731.0,63,42,GA,C,SF,122024
139453385,86000.0,796.0,50,33,NH,R,SF,112024
139453386,335000.0,793.0,90,27,IA,P,SF,12025
139453387,679000.0,716.0,95,49,AZ,P,PU,122024
139453388,735000.0,756.0,70,50,CO,C,PU,122024
139453389,196000.0,732.0,40,41,IN,P,PU,122024
139453390,197000.0,786.0,30,39,SC,R,PU,102024
139453391,206000.0,679.0,60,25,NY,C,SF,112024
139453392,261000.0,752.0,95,48,IA,P,SF,122024
139453393,181000.0,746.0,95,35,TX,P,SF,112024
139453394,97000.0,763.0,63,20,AR,P,CO,12025
139453395,148000.0,762.0,80,26,TX,P,PU,122024
139453396,142000.0,708.0,69,41,OH,C,SF,122024
139453397,400000.0,747.0,67,37,TX,P,PU,122024
139453398,254000.0,,97,38,SC,P,PU,122024
139453399,167000.0,702.0,90,47,OH,P,SF,122024
139453400,105000.0,755.0,80,36,NC,P,SF,122024
139453401,214000.0,784.0,95,48,TX,P,SF,112024
139453402,234000.0,794.0,75,18,MD,R,CO,112024
139453403,358000.0,767.0,62,29,NC,P,PU,112024
139453404,335000.0,789.0,90,35,WI,P,SF,12025
139453405,60000.0,798.0,80,25,MN,P,SF,12025
139453406,295000.0,752.0,95,23,MD,P,CO,112024
139453407,712000.0,787.0,95,33,SC,P,PU,122024
139453408,803000.0,684.0,58,49,CA,R,SF,112024
139453409,232000.0,775.0,80,28,PA,P,SF,12025
139453410,387000.0,794.0,97,41,VA,P,SF,12025
139453411,70000.0,666.0,54,42,OH,C,CO,122024
139453412,193000.0,652.0,59,31,IL,C,SF,122024
139453413,116000.0,636.0,80,45,NY,P,SF,102024
139453414,300000.0,801.0,80,41,NV,P,PU,122024
139453415,351000.0,788.0,95,49,OK,P,SF,92024
139453416,472000.0,771.0,95,47,MA,P,SF,122024
139453417,67000.0,812.0,34,49,MD,C,SF,122024
139453418,497000.0,765.0,57,22,CA,R,SF,122024
139453419,306000.0,790.0,39,34,MD,P,PU,122024
139453420,615000.0,804.0,69,27,CA,R,CO,112024
139453421,720000.0,741.0,90,47,NY,P,SF,112024
139453422,215000.0,667.0,36,46,TX,P,SF,122024
139453423,252000.0,726.0,36,43,SD,C,SF,112024
139453424,451000.0,753.0,95,48,TX,P,PU,122024
139453425,347000.0,789.0,64,50,CO,P,SF,122024
139453426,632000.0,799.0,80,45,CA,P,SF,12025
139453427,140000.0,681.0,97,36,IN,P,SF,112024
139453428,318000.0,768.0,80,43,TX,C,SF,102024
139453429,137000.0,664.0,60,45,TX,C,PU,122024
139453430,344000.0,801.0,95,49,WI,P,SF,122024
139453431,310000.0,806.0,49,25,MA,P,CO,112024
139453432,27000.0,779.0,20,29,MO,C,SF,122024
139453433,765000.0,793.0,65,39,PA,P,PU,122024
139453434,427000.0,733.0,90,49,TX,P,PU,122024
139453435,332000.0,692.0,90,44,NV,P,PU,122024
139453436,140000.0,777.0,75,32,IN,P,SF,122024
139453437,307000.0,739.0,85,49,NC,P,PU,12025
139453438,243000.0,797.0,80,41,LA,C,SF,92024
139453439,316000.0,711.0,95,49,IL,P,PU,112024
139453440,572000.0,785.0,85,31,MN,R,PU,12025
139453441,131000.0,806.0,71,37,WI,P,SF,122024
139453442,375000.0,739.0,47,41,FL,P,SF,12025
139453443,173000.0,773.0,75,40,VA,P,SF,122024
139453444,150000.0,812.0,27,47,MI,P,CO,112024
139453445,190000.0,817.0,87,47,NJ,P,CO,112024
139453446,540000.0,756.0,90,45,CA,P,SF,122024
139453447,125000.0,800.0,28,30,NM,C,PU,92024
139453448,162000.0,708.0,80,28,IL,P,SF,122024
139453449,395000.0,773.0,95,35,MO,P,SF,122024
139453450,86000.0,790.0,59,49,MN,P,SF,12025
139453451,308000.0,686.0,70,43,MN,R,SF,12025
139453452,323000.0,767.0,95,40,MN,P,SF,122024
139453453,65000.0,675.0,14,36,KY,C,SF,122024
139453454,415000.0,804.0,36,45,CA,P,SF,122024
139453455,196000.0,798.0,44,35,FL,P,PU,112024
139453456,361000.0,794.0,80,49,TX,P,SF,112024
139453457,100000.0,796.0,37,41,NE,P,SF,122024
139453458,395000.0,788.0,59,28,NC,R,PU,122024
139453459,124000.0,663.0,75,41,FL,P,CO,12025
139453460,156000.0,685.0,89,33,KS,P,SF,122024
139453461,220000.0,785.0,69,31,TX,C,SF,12025
139453462,77000.0,682.0,34,21,MI,C,SF,122024
139453463,212000.0,690.0,80,39,SC,P,PU,122024
139453464,207000.0,722.0,97,33,MN,P,SF,112024
139453465,240000.0,802.0,80,35,MN,P,SF,122024
139453466,285000.0,734.0,97,47,NV,P,SF,122024
139453467,392000.0,794.0,90,50,CO,P,SF,122024
139453468,257000.0,761.0,95,36,TX,P,SF,112024
139453469,284000.0,777.0,89,28,SC,P,PU,122024
139453470,400000.0,733.0,66,30,CA,P,CO,112024
139453471,238000.0,804.0,85,16,TX,P,PU,122024
139453472,640000.0,786.0,87,36,TX,P,PU,122024
139453473,288000.0,807.0,59,43,FL,P,PU,122024
139453474,104000.0,816.0,74,18,OH,C,SF,112024
139453475,511000.0,747.0,80,17,NY,P,SF,122024
139453476,710000.0,724.0,60,50,CA,P,PU,112024
139453477,485000.0,799.0,95,43,IL,P,PU,122024
139453478,413000.0,720.0,60,43,CA,P,SF,12025
139453479,275000.0,758.0,90,39,PA,P,SF,122024
139453480,667000.0,803.0,83,38,ID,R,PU,12025
139453481,322000.0,786.0,94,45,FL,R,PU,122024
139453482,804000.0,797.0,54,27,TX,P,PU,112024
139453483,234000.0,753.0,95,44,IN,P,SF,122024
139453484,394000.0,751.0,95,35,NC,P,PU,102024
139453485,66000.0,699.0,17,33,AZ,C,PU,122024
139453486,183000.0,807.0,94,32,MD,P,CO,122024
139453487,673000.0,713.0,85,48,CA,P,SF,102024
139453488,352000.0,779.0,97,47,GA,P,SF,12025
139453489,372000.0,663.0,80,50,NC,P,SF,122024
139453490,303000.0,702.0,85,39,SC,P,PU,122024
139453491,181000.0,646.0,46,41,NJ,C,SF,122024
139453492,478000.0,781.0,95,42,CO,P,PU,122024
139453493,767000.0,791.0,52,42,CO,C,SF,122024
139453494,210000.0,716.0,32,38,NJ,P,SF,112024
139453495,722000.0,820.0,80,31,NY,P,SF,122024
139453496,460000.0,776.0,94,37,AL,P,PU,122024
139453497,215000.0,690.0,88,43,FL,P,SF,122024
139453498,448000.0,803.0,80,44,NJ,P,PU,122024
139453499,253000.0,692.0,69,34,TX,R,SF,122024
139453500,134000.0,680.0,80,48,IL,P,SF,122024
139453501,80000.0,739.0,65,11,AR,R,SF,122024
139453502,178000.0,783.0,70,30,NY,C,SF,122024
139453503,283000.0,771.0,95,48,SC,P,PU,122024
139453504,215000.0,727.0,77,39,FL,P,PU,122024
139453505,390000.0,727.0,95,43,NY,P,SF,122024
139453506,440000.0,816.0,80,27,TN,P,SF,122024
139453507,660000.0,798.0,80,36,WA,P,SF,122024
139453508,260000.0,782.0,63,20,CT,P,SF,122024
139453509,334000.0,692.0,91,38,NE,R,SF,122024
139453510,354000.0,761.0,70,20,TN,P,PU,12025
139453511,211000.0,741.0,97,45,LA,P,SF,122024
139453512,560000.0,681.0,80,50,NY,P,SF,112024
139453513,417000.0,775.0,80,38,VA,P,PU,122024
139453514,375000.0,765.0,54,47,WA,P,PU,122024
139453515,88000.0,783.0,31,28,KS,R,SF,122024
139453516,488000.0,769.0,80,48,GA,P,PU,122024
139453517,133000.0,809.0,95,42,MI,P,SF,122024
139453518,534000.0,750.0,95,41,UT,P,SF,122024
139453519,400000.0,786.0,47,23,PA,P,PU,122024
139453520,203000.0,665.0,75,33,GA,P,SF,122024
139453521,807000.0,798.0,69,47,CA,P,PU,122024
139453522,262000.0,707.0,97,42,TX,P,SF,122024
139453523,692000.0,797.0,80,26,NJ,P,SF,12025
139453524,225000.0,686.0,63,42,CO,R,SF,122024
139453525,106000.0,753.0,70,24,MI,C,SF,122024
139453526,376000.0,753.0,97,50,CA,P,SF,112024
139453527,405000.0,783.0,66,39,MI,P,PU,12025
139453528,158000.0,772.0,53,43,OH,C,SF,122024
139453529,288000.0,765.0,90,47,KY,P,PU,122024
139453530,126000.0,672.0,39,43,AR,R,SF,122024
139453531,113000.0,812.0,37,30,VT,R,SF,12025
139453532,125000.0,725.0,61,40,TN,C,SF,122024
139453533,100000.0,743.0,61,36,OH,C,CO,122024
139453534,288000.0,803.0,80,39,MI,P,SF,122024
139453535,90000.0,638.0,90,17,MO,P,SF,122024
139453536,144000.0,776.0,75,35,NC,P,PU,122024
139453537,315000.0,747.0,90,30,TX,P,PU,122024
139453538,160000.0,726.0,37,48,CA,C,SF,122024
139453539,476000.0,753.0,75,44,IL,P,PU,112024
139453540,269000.0,784.0,74,50,IN,P,PU,122024
139453541,611000.0,780.0,65,46,DC,P,CO,122024
139453542,276000.0,796.0,70,49,WI,P,SF,122024
139453543,387000.0,710.0,57,49,NJ,P,PU,122024
139453544,703000.0,742.0,95,14,PA,R,SF,12025
139453545,298000.0,801.0,80,46,IA,P,PU,122024
139453546,138000.0,669.0,69,31,WI,C,SF,122024
139453547,152000.0,653.0,38,44,NC,C,SF,122024
139453548,262000.0,802.0,41,23,NE,P,PU,12025
139453549,464000.0,775.0,91,27,IL,P,SF,12025
139453550,184000.0,734.0,85,42,NC,P,CO,12025
139453551,164000.0,705.0,80,40,NJ,P,SF,112024
139453552,696000.0,806.0,48,36,CA,R,SF,122024
139453553,140000.0,639.0,71,49,OH,P,SF,12025
139453554,243000.0,607.0,60,50,FL,P,PU,122024
139453555,338000.0,793.0,80,41,MI,P,PU,12025
139453556,346000.0,782.0,95,41,TX,P,PU,122024
139453557,134000.0,769.0,95,40,KS,P,SF,122024
139453558,156000.0,742.0,95,40,PA,P,SF,112024
139453559,181000.0,765.0,93,50,IL,P,CO,122024
139453560,806000.0,795.0,69,39,CA,P,SF,122024
139453561,600000.0,813.0,75,46,FL,P,PU,112024
139453562,150000.0,737.0,18,24,PA,P,CO,122024
139453563,293000.0,785.0,90,32,GA,P,PU,122024
139453564,767000.0,790.0,49,38,WA,P,SF,122024
139453565,282000.0,767.0,80,35,WI,P,SF,122024
139453566,400000.0,812.0,56,34,PA,P,SF,122024
139453567,608000.0,790.0,80,18,TX,P,PU,122024
139453568,184000.0,800.0,75,35,PA,P,PU,122024
139453569,626000.0,775.0,90,37,TN,P,PU,12025
139453570,370000.0,677.0,33,40,VT,C,SF,112024
139453571,188000.0,807.0,57,38,NC,P,SF,122024
139453572,446000.0,788.0,75,16,MI,P,SF,122024
139453573,220000.0,798.0,80,36,MO,P,SF,12025
139453574,415000.0,712.0,74,34,FL,P,PU,102024
139453575,488000.0,709.0,75,44,NY,C,SF,122024
139453576,618000.0,807.0,95,43,CA,P,SF,122024
139453577,228000.0,713.0,95,42,MN,P,SF,122024
139453578,179000.0,771.0,50,26,NJ,C,SF,112024
139453579,523000.0,748.0,95,49,PA,P,SF,122024
139453580,179000.0,809.0,75,38,OH,R,SF,122024
139453581,938000.0,792.0,95,43,IL,P,SF,102024
139453582,398000.0,720.0,80,33,SC,P,PU,122024
139453583,195000.0,784.0,95,27,NC,P,SF,122024
139453584,276000.0,779.0,80,28,KY,C,SF,122024
139453585,189000.0,703.0,80,36,GA,P,SF,112024
139453586,184000.0,754.0,80,36,GA,P,CO,122024
139453587,173000.0,809.0,64,49,NC,P,SF,112024
139453588,247000.0,757.0,57,50,AZ,P,PU,122024
139453589,205000.0,782.0,78,49,PA,P,SF,122024
139453590,720000.0,798.0,94,37,WA,P,SF,122024
139453591,111000.0,735.0,38,46,MO,R,PU,12025
139453592,125000.0,812.0,66,48,NM,P,MH,12025
139453593,203000.0,785.0,90,35,IL,P,SF,122024
139453594,106000.0,689.0,69,42,OH,C,SF,102024
139453595,807000.0,797.0,83,35,CO,P,PU,12025
139453596,220000.0,653.0,60,32,FL,P,SF,122024
139453597,294000.0,734.0,95,45,CT,P,SF,122024
139453598,385000.0,741.0,39,37,CA,C,SF,122024
139453599,214000.0,749.0,45,50,WY,P,SF,122024
139453600,646000.0,789.0,95,41,FL,P,PU,122024
139453601,251000.0,811.0,85,32,NY,P,CP,122024
139453602,89000.0,797.0,20,27,WA,C,SF,112024
139453603,195000.0,736.0,52,41,OH,P,SF,112024
139453604,193000.0,713.0,80,40,AR,P,SF,122024
139453605,585000.0,707.0,90,39,NM,P,PU,122024
139453606,192000.0,819.0,55,33,NC,P,SF,122024
139453607,315000.0,666.0,73,12,TX,P,PU,122024
139453608,242000.0,800.0,80,22,TX,P,SF,112024
139453609,467000.0,765.0,71,26,CA,P,SF,12025
139453610,376000.0,752.0,80,49,NV,P,PU,122024
139453611,403000.0,808.0,53,37,WA,P,SF,122024
139453612,575000.0,787.0,84,44,NC,P,PU,12025
139453613,413000.0,775.0,75,37,CA,P,SF,122024
139453614,383000.0,786.0,97,35,OR,P,PU,112024
139453615,409000.0,810.0,75,49,ID,P,PU,122024
139453616,150000.0,808.0,50,26,GA,P,PU,122024
139453617,249000.0,765.0,85,33,IL,R,SF,122024
139453618,271000.0,808.0,95,43,OR,P,CO,122024
139453619,329000.0,804.0,90,26,TX,P,PU,122024
139453620,165000.0,640.0,32,36,GA,C,PU,122024
139453621,125000.0,716.0,33,35,OH,P,PU,12025
139453622,233000.0,802.0,95,21,ND,P,SF,122024
139453623,598000.0,768.0,71,40,AZ,P,PU,12025
139453624,335000.0,803.0,79,28,FL,P,PU,102024
139453625,250000.0,780.0,42,42,MN,P,SF,12025
139453626,432000.0,800.0,97,32,PA,P,SF,12025
139453627,342000.0,734.0,76,49,AZ,P,SF,122024
139453628,276000.0,731.0,97,33,MN,P,SF,122024
139453629,185000.0,791.0,19,23,CA,P,PU,122024
139453630,783000.0,779.0,70,46,NY,P,SF,122024
139453631,486000.0,812.0,75,41,CA,P,CO,122024
139453632,210000.0,787.0,75,34,NY,P,SF,112024
139453633,112000.0,711.0,80,39,MI,P,SF,12025
139453634,252000.0,764.0,97,42,TX,P,SF,122024
139453635,146000.0,770.0,75,45,GA,P,SF,122024
139453636,118000.0,664.0,62,28,IN,P,SF,122024
139453637,283000.0,801.0,95,13,MS,P,SF,122024
139453638,347000.0,768.0,75,31,MI,P,CO,122024
139453639,94000.0,746.0,60,42,LA,C,SF,12025
139453640,528000.0,676.0,80,36,CA,P,SF,102024
139453641,322000.0,699.0,75,28,FL,P,CO,122024
139453642,191000.0,701.0,96,49,TX,P,PU,92024
139453643,625000.0,776.0,94,45,WA,P,PU,12025
139453644,275000.0,768.0,95,46,CT,P,SF,122024
139453645,338000.0,731.0,80,43,FL,P,SF,122024
139453646,388000.0,738.0,97,50,CA,P,CO,122024
139453647,592000.0,800.0,80,35,NJ,P,SF,122024
139453648,250000.0,760.0,54,43,OK,C,SF,122024
139453649,536000.0,797.0,75,49,AZ,R,SF,122024
139453650,623000.0,764.0,80,45,MA,P,CO,92024
139453651,406000.0,731.0,63,25,TX,R,PU,122024
139453652,472000.0,787.0,80,26,AZ,P,PU,112024
139453653,300000.0,755.0,75,30,WI,P,SF,12025
139453654,160000.0,749.0,33,43,AZ,C,PU,122024
139453655,255000.0,805.0,80,17,MN,P,PU,122024
139453656,248000.0,777.0,80,21,MA,P,SF,122024
139453657,351000.0,714.0,93,34,AZ,P,SF,122024
139453658,268000.0,648.0,70,43,VA,P,PU,122024
139453659,226000.0,810.0,85,29,CT,P,CO,112024
139453660,520000.0,786.0,67,33,CA,P,SF,122024
139453661,328000.0,692.0,95,49,IL,P,SF,112024
139453662,469000.0,785.0,67,49,OR,P,SF,122024
139453663,496000.0,786.0,80,39,OH,P,PU,112024
139453664,405000.0,808.0,90,31,MD,P,SF,122024
139453665,359000.0,758.0,80,50,ID,P,SF,12025
139453666,280000.0,794.0,94,32,TX,P,SF,122024
139453667,140000.0,747.0,80,41,MN,P,MH,122024
139453668,322000.0,789.0,59,43,MA,C,SF,122024
139453669,454000.0,813.0,60,22,AZ,P,PU,122024
139453670,485000.0,774.0,80,48,CO,P,PU,122024
139453671,418000.0,715.0,95,49,CA,P,CO,112024
139453672,340000.0,811.0,85,50,SC,P,SF,122024
139453673,193000.0,760.0,95,44,TX,P,PU,122024
139453674,408000.0,721.0,52,50,OK,C,SF,122024
139453675,176000.0,742.0,75,42,WA,P,SF,122024
139453676,235000.0,783.0,58,34,IL,P,CO,122024
139453677,805000.0,776.0,70,35,CA,P,CO,12025
139453678,505000.0,712.0,63,28,FL,P,PU,112024
139453679,705000.0,775.0,60,39,CA,P,PU,102024
139453680,276000.0,786.0,75,24,FL,P,PU,122024
139453681,93000.0,759.0,80,42,OK,P,SF,122024
139453682,300000.0,770.0,20,49,RI,P,SF,122024
139453683,266000.0,795.0,77,50,IL,P,SF,122024
139453684,260000.0,760.0,80,39,IL,P,SF,122024
139453685,438000.0,798.0,80,23,NV,P,SF,12025
139453686,190000.0,715.0,95,43,NY,P,SF,122024
139453687,266000.0,784.0,95,43,NC,P,SF,112024
139453688,223000.0,794.0,97,28,OH,P,SF,12025
139453689,394000.0,692.0,95,44,NC,P,SF,122024
139453690,420000.0,785.0,80,38,AZ,P,SF,12025
139453691,163000.0,797.0,55,38,NY,P,CP,112024
139453692,288000.0,770.0,97,35,PA,P,SF,122024
139453693,728000.0,792.0,85,26,AZ,P,SF,122024
139453694,1006000.0,783.0,89,47,CA,P,SF,112024
139453695,563000.0,784.0,93,50,CA,P,SF,122024
139453696,404000.0,816.0,71,27,TN,P,PU,122024
139453697,227000.0,806.0,38,26,MA,P,SF,102024
139453698,140000.0,717.0,70,44,IN,P,SF,122024
139453699,684000.0,754.0,72,38,NE,R,SF,122024
139453700,846000.0,775.0,90,49,WA,P,SF,112024
139453701,537000.0,782.0,95,38,NJ,P,SF,112024
139453702,390000.0,780.0,78,42,NJ,P,SF,12025
139453703,706000.0,793.0,90,50,TX,P,PU,112024
139453704,205000.0,810.0,74,23,NY,P,SF,122024
139453705,286000.0,793.0,80,28,FL,P,PU,122024
139453706,510000.0,698.0,80,44,CA,P,PU,122024
139453707,265000.0,757.0,97,43,NC,P,PU,102024
139453708,245000.0,792.0,67,22,FL,C,SF,122024
139453709,246000.0,707.0,68,38,NV,C,PU,122024
139453710,164000.0,704.0,70,37,CA,C,SF,122024
139453711,50000.0,630.0,53,39,OH,C,SF,122024
139453712,461000.0,773.0,95,33,RI,P,SF,12025
139453713,654000.0,767.0,90,36,CA,P,SF,122024
139453714,150000.0,671.0,19,35,AK,C,SF,122024
139453715,393000.0,721.0,60,47,NJ,C,SF,122024
139453716,85000.0,735.0,14,39,TX,C,SF,122024
139453717,460000.0,763.0,66,42,FL,C,SF,112024
139453718,160000.0,635.0,54,34,SC,P,PU,122024
139453719,200000.0,708.0,80,25,VA,C,PU,122024
139453720,256000.0,793.0,95,45,NC,P,SF,122024
139453721,268000.0,703.0,79,46,OH,P,SF,122024
139453722,150000.0,755.0,25,23,FL,C,SF,122024
139453723,431000.0,782.0,89,28,GA,R,SF,122024
139453724,205000.0,803.0,57,36,RI,R,SF,122024
139453725,796000.0,738.0,80,47,CA,R,SF,102024
139453726,107000.0,728.0,80,22,OH,P,SF,12025
139453727,264000.0,804.0,23,35,VA,C,PU,122024
139453728,580000.0,758.0,95,40,WA,P,SF,122024
139453729,565000.0,794.0,80,45,NV,P,PU,122024
139453730,648000.0,755.0,80,48,NY,P,SF,102024
139453731,282000.0,683.0,90,39,FL,P,PU,12025
139453732,590000.0,720.0,89,37,WA,P,PU,12025
139453733,750000.0,722.0,44,42,NC,C,PU,122024
139453734,168000.0,796.0,80,43,NE,C,PU,122024
139453735,466000.0,811.0,89,38,CA,P,SF,112024
139453736,218000.0,741.0,97,50,SC,P,SF,122024
139453737,622000.0,727.0,80,34,CO,R,SF,122024
139453738,65000.0,658.0,41,40,PA,C,PU,12025
139453739,630000.0,780.0,95,44,TX,P,PU,122024
139453740,556000.0,756.0,80,48,CA,P,SF,122024
139453741,396000.0,785.0,94,36,FL,P,SF,12025
139453742,600000.0,807.0,55,31,OR,P,PU,122024
139453743,638000.0,790.0,75,35,WA,P,SF,122024
139453744,77000.0,732.0,74,34,MO,R,SF,112024
139453745,660000.0,695.0,80,36,CA,P,SF,12025
139453746,456000.0,800.0,80,39,CA,P,SF,102024
139453747,404000.0,754.0,95,49,WI,P,SF,102024
139453748,325000.0,801.0,56,46,VA,P,PU,12025
139453749,383000.0,782.0,90,40,FL,P,SF,122024
139453750,409000.0,703.0,95,41,NJ,P,SF,122024
139453751,319000.0,770.0,78,46,MT,P,SF,112024
139453752,221000.0,780.0,92,44,TX,P,SF,12025
139453753,344000.0,789.0,85,35,NV,P,PU,122024
